,Glicose,Insulina,Beta,T,TReg
638.479809976247,97.71185403121319,7.9880788641611105,598.9484452409596,0.9212409510785406,3.8573652076281713
638.5798224778098,97.71205353439899,7.988263062857814,598.9525172429991,0.9213037680801457,3.857324158486238
638.6798349793725,97.71218609081981,7.988386237882534,598.95513209726,0.9213444199302334,3.8572976841167006
638.7798474809351,97.71224019345098,7.988437431204547,598.9560763646575,0.9213594950782062,3.85728797045394
638.8798599824978,97.71220382108112,7.988405205410989,598.9551262455992,0.9213454206263693,3.8572973082045987
638.9798724840605,97.71206443831227,7.988277643706859,598.9520475799853,0.9212984623299301,3.857328092847584
639.0798849856233,97.71187433383702,7.988109316198402,598.9474212876411,0.9212298122717869,3.8573737565605146
639.1798974871859,97.71170648026815,7.987974075633813,598.9422451461754,0.9211571528073391,3.8574235160633443
639.2799099887486,97.71155840659314,7.987867405866618,598.9366486845249,0.9210816803911669,3.8574763249915893
639.3799224903113,97.71142759044051,7.987784845408387,598.9307520857074,0.9210044840954541,3.8575312192633198
639.479934991874,97.71131164295589,7.98772217827518,598.9246684117411,0.9209265870813467,3.857587292377737
639.5799474934366,97.71120830880214,7.987675433987554,598.9185036036456,0.920848946598953,3.85764369541517
639.6799599949994,97.71111546615924,7.987640887570555,598.9123564814408,0.9207724539873442,3.857699637037078
639.7799724965621,97.7110311267244,7.987615059553725,598.9063187441482,0.9206979346745533,3.857754383486048
639.8799849981248,97.7109534357119,7.987594715971101,598.9004749697892,0.9206261481775762,3.8578072585857983
639.9799974996874,97.71088067185329,7.987576868361207,598.894902615387,0.9205577881023705,3.857857643741174
640.0800100012501,97.71081124739725,7.987558773767065,598.8896720169649,0.9204934821438571,3.8579049779381505
640.1800225028129,97.71074370810959,7.987537934736189,598.8848463895476,0.9204337920859184,3.857948757743833
640.2800350043756,97.71067673327333,7.987512099320586,598.8804818271605,0.9203792138013998,3.8579885373064537
640.3800475059383,97.71060913568867,7.987479261076756,598.8766273028294,0.9203301772521087,3.8580239283553768
640.4800600075009,97.71053986167296,7.987437659065693,598.8733246685817,0.9202870464888153,3.858054600201093
640.5800725090636,97.71046799106068,7.987385777852882,598.8706086554454,0.9202501196512518,3.858080279735224
640.6800850106264,97.71039273720355,7.987322347508305,598.868506873449,0.9202196289681129,3.85810075143052
640.7800975121891,97.7103134469704,7.987246343606431,598.867039811622,0.9201957407570557,3.8581158573408594
640.8801100137517,97.71022960074727,7.987156987226229,598.8662208379953,0.9201785554246998,3.8581254971012515
640.9801225153144,97.71014081243733,7.987053744951157,598.8660561996,0.920168107466627,3.8581296279278336
641.0801350168771,97.71004682946095,7.9869363288691675,598.8665450224684,0.9201643654673817,3.8581282646178727
641.1801475184399,97.70994753275565,7.986804696572705,598.8676793116333,0.9201672321004704,3.858121479549764
641.2801600200025,97.70984293677613,7.986659051158708,598.8694439511289,0.9201765441283623,3.8581094026830334
641.3801725215652,97.70973318949423,7.986499841228608,598.8718167039898,0.9201920724024886,3.858092221558334
641.4801850231279,97.70961857239901,7.986327760888331,598.8747682122516,0.9202135218632433,3.85807018129745
641.5801975246906,97.70949950049666,7.986143749748293,598.878261996951,0.9202405315399828,3.858043584603293
641.6802100262532,97.70937652231054,7.985948992923406,598.8822544581251,0.9202726745510253,3.8580127917599056
641.780222527816,97.70925031988118,7.985744921033074,598.8866948748121,0.9203094581036521,3.8579782206324578
641.8802350293787,97.70912170876629,7.985533210201194,598.8915254050511,0.9203503234941064,3.8579403466672497
641.9802475309414,97.70899163804074,7.9853157820561576,598.896681085882,0.9203946461075939,3.85789970289171
642.080260032504,97.70886119029659,7.985094803730847,598.9020898333457,0.9204417354182829,3.8578568799143973
642.1802725340667,97.70873158164301,7.984872687862639,598.9076724424837,0.9204908349893038,3.8578125259249982
642.2802850356295,97.70860416170639,7.984652092593404,598.9133425873383,0.9205411224727498,3.85776734669433
642.3802975371922,97.70848041363028,7.984435921569505,598.9190068209531,0.9205917096096758,3.857722105574338
642.4803100387549,97.7083619540754,7.984227323941797,598.9245645753721,0.9206416422300998,3.8576776234980965
642.5803225403175,97.70825053321961,7.98402969436563,598.9299081616405,0.9206899002530018,3.85763477897981
642.6803350418802,97.70814803475798,7.983846673000847,598.9349227698041,0.9207353976863241,3.8575945081148113
642.780347543443,97.70805647590271,7.983682145511782,598.9394864689096,0.9207769826269717,3.857557804579562
642.8803600450057,97.70797800738319,7.9835402430672655,598.9434702070048,0.9208134372608119,3.857525719631654
642.9803725465683,97.70791491344598,7.9834253423406185,598.946737811138,0.9208434778626741,3.8574993621098077
643.080385048131,97.70786961185479,7.983342065509656,598.9491459873586,0.9208657547963505,3.8574798984338723
643.1803975496937,97.70784465389052,7.9832952802566854,598.9505443207167,0.9208788525145954,3.857468552604827
643.2804100512565,97.70784272435122,7.983290099768509,598.9507752752636,0.9208812895591257,3.8574666062047793
643.3804225528191,97.70786664155213,7.983331882736421,598.9496741940509,0.9208715185606205,3.8574753983969665
643.4804350543818,97.70791980123148,7.983425835420508,598.9471440231671,0.920848784870388,3.8574956673571403
643.5804475559445,97.7080093776089,7.983568132867413,598.9441811127244,0.9208246494930513,3.8575185951445996
643.6804600575072,97.70813266622568,7.983750887012323,598.9411657779538,0.9208030266591996,3.857540977192484
643.78047255907,97.70828427957633,7.983967462249511,598.9381201061885,0.9207836637276005,3.8575627825244587
643.8804850606326,97.70845907769612,7.98421152864877,598.9350651075479,0.9207663189958679,3.8575839821233653
643.9804975621953,97.70865216816102,7.984477061955413,598.9320207149356,0.9207507617004618,3.8576045489312216
644.080510063758,97.70885890608777,7.984758343590272,598.9290057840409,0.9207367720166882,3.85762445784922
644.1805225653206,97.70907489413382,7.985049960649698,598.9260380933384,0.9207241410586998,3.8576436857377288
644.2805350668833,97.70929598249737,7.985346805905561,598.9231343440877,0.9207126708794948,3.857662211416293
644.3805475684461,97.70951826891732,7.9856440778052535,598.9203101603334,0.9207021744709181,3.857680015663633
644.4805600700088,97.70973809867338,7.985937280471684,598.9175800889058,0.9206924757636604,3.8576970812176445
644.5805725715715,97.70995206458592,7.986222223703284,598.9149575994197,0.9206834096272589,3.8577133927753997
644.6805850731341,97.71015700701608,7.986495022974002,598.9124550842758,0.9206748218700967,3.8577289369931456
644.7805975746968,97.71035001386575,7.986752099433306,598.9100838586596,0.9206665692394033,3.8577437024863057
644.8806100762596,97.7105284205775,7.986990179906187,598.9078541605419,0.9206585194212541,3.8577576798294793
644.9806225778223,97.71068981013471,7.9872062968931505,598.9057751506784,0.920650551040571,3.8577708615564408
645.0806350793849,97.71083201306142,7.987397788570226,598.9038549126107,0.9206425536611218,3.8577832421601412
645.1806475809476,97.71095310742247,7.987562298788959,598.9021004526646,0.9206344277855207,3.857794818092707
645.2806600825103,97.7110514188234,7.987697777076418,598.9005176999519,0.920626084855228,3.85780558776544
645.3806725840731,97.71112552041049,7.9878024786351896,598.8991115063694,0.92061744725055,3.857815551548818
